Id,Label,timeset,pr_indegree,pr_indegree_normalized,pr_domain,pr_proximity,indegree,outdegree,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,Clustering Coefficient,pageranks,componentnumber,strongcompnum,clustering,eigencentrality
42_18,,,10,0.002406,0.328362,0.035312,10,2,12,2,0.75,0.833333,2711.883333,0.000722,0.000053,25,0.018182,0.001455,0,92,0.009091,0.266239
7_188,,,0,0,0,0,0,3,3,23,0.080277,0.092413,0,0,0.000007,5,0,0.000113,0,2069,0,0
7_189,,,1,0.000241,0.327881,0.028114,1,3,4,2,0.714286,0.8,4471.1,0,0.000011,53,0,0.000488,0,279,0,0.035268
49_13,,,3,0.000722,0.328602,0.026003,3,0,3,0,0,0,0,0.000001,0,53,0,0.000395,0,276,0,0.022271
7_191,,,0,0,0,0,0,4,4,3,0.6,0.703704,0,0,0.000047,71,0,0.000113,0,2071,0,0
22_74,,,1,0.000241,0.000241,0.000241,1,4,5,2,0.833333,0.9,5,0.000006,0.000266,102,0,0.000137,0,2070,0,0.003053
7_192,,,0,0,0,0,0,2,2,1,1,1,0,0,0,29,1,0.000113,11,2074,0.5,0
21_58,,,1,0.000241,0.000241,0.000241,1,1,2,1,1,1,0,0,0,29,1,0.000161,11,2073,0.5,0.003053
37_93,,,2,0.000481,0.000481,0.000481,2,0,2,0,0,0,0,0,0,29,1,0.000297,11,2072,0.5,0.009092
7_193,,,0,0,0,0,0,1,1,1,1,1,0,0,0.000002,71,0,0.000113,0,2075,0,0
7_196,,,0,0,0,0,0,12,12,18,0.109459,0.126919,0,0,0.000138,30,0.090909,0.000113,0,2081,0.045455,0
26_75,,,1,0.000241,0.000241,0.000241,1,0,1,0,0,0,0,0.000018,0,30,0,0.000121,0,2080,0,0.003053
26_76,,,1,0.000241,0.000241,0.000241,1,0,1,0,0,0,0,0.000018,0,30,0,0.000121,0,2079,0,0.003053
26_77,,,1,0.000241,0.000241,0.000241,1,9,10,24,0.075747,0.085926,90.222222,0.000018,0.000133,30,0.2,0.000121,0,2078,0.1,0.003053
26_78,,,2,0.000481,0.002646,0.001078,2,0,2,0,0,0,0,0.000023,0,30,0,0.000178,0,1447,0,0.028172
26_79,,,1,0.000241,0.000241,0.000241,1,0,1,0,0,0,0,0.000018,0,30,0,0.000121,0,2076,0,0.003053
26_80,,,2,0.000481,0.002646,0.001078,2,2,4,17,0.119678,0.136867,12444.85,0.000023,0.000021,30,0,0.000178,0,1446,0,0.028172
7_198,,,0,0,0,0,0,1,1,29,0.057683,0.06302,0,0,0.000017,50,0,0.000113,0,2082,0,0
7_199,,,1,0.000241,0.000241,0.000241,1,7,8,2,0.888889,0.9375,2,0,0.000001,31,0.238095,0.000135,0,2088,0.119048,0.008045
17_53,,,1,0.000241,0.000481,0.000321,1,0,1,0,0,0,0,0,0,31,0,0.000129,0,2087,0,0.008045
23_96,,,2,0.000481,0.000481,0.000481,2,2,4,1,1,1,1,0,0.000001,31,0.5,0.000151,0,2085,0.333333,0.016091
23_97,,,2,0.000481,0.000481,0.000481,2,0,2,0,0,0,0,0,0,31,1,0.000151,0,2084,1,0.016091
23_98,,,2,0.000481,0.000481,0.000481,2,0,2,0,0,0,0,0,0,31,1,0.000151,0,2083,1,0.016091
41_36,,,1,0.000241,0.000241,0.000241,1,5,6,2,0.727273,0.8125,1,0,0,31,0.3,0.000129,0,2088,0.15,0.008045
7_202,,,0,0,0,0,0,3,3,27,0.074521,0.084191,0,0,0.000001,50,0,0.000113,0,2090,0,0
17_27,,,1,0.000241,0.000241,0.000241,1,0,1,0,0,0,0,0,0,50,0,0.000145,0,2089,0,0.003053
19_83,,,2,0.000481,0.000722,0.000541,2,1,3,26,0.080344,0.091243,2895.509524,0.000006,0.000005,50,0,0.000175,0,1956,0,0.009092
55_46,,,3,0.000722,0.328843,0.033937,3,2,5,1,1,1,1555.5,0,0,48,0.1,0.000247,0,18,0.05,0.076986
7_203,,,0,0,0,0,0,1,1,26,0.067619,0.075784,0,0,0,7,0,0.000113,0,2091,0,0
7_204,,,1,0.000241,0.32764,0.018943,1,1,2,1,1,1,0,0,0.000003,91,0,0.001216,0,927,0,0.023118
41_26,,,3,0.000722,0.32764,0.020105,3,1,4,1,1,1,1361,0.000023,0,91,0,0.001298,0,927,0,0.043908
8_1,,,0,0,0,0,0,3,3,22,0.080366,0.091492,0,0,0.000035,36,0,0.000113,0,2092,0,0
8_41,,,2,0.000481,0.328121,0.024882,2,2,4,2,0.75,0.833333,1366,0.00001,0.000003,36,0.166667,0.000188,0,1050,0.083333,0.039106
29_8,,,2,0.000481,0.326918,0.028859,2,2,4,22,0.079877,0.086872,1350,0.000119,0.00075,36,0.166667,0.0003,0,1081,0.083333,0.12578
8_2,,,2,0.000481,0.326918,0.029004,2,4,6,24,0.072041,0.080262,9583.515873,0.000035,0.000011,14,0.133333,0.000189,0,1081,0.066667,0.07045
79_40,,,3,0.000722,0.329083,0.035185,3,0,3,0,0,0,0,0.000002,0,48,0.333333,0.000337,0,13,0.166667,0.109996
79_41,,,2,0.000481,0.328602,0.034083,2,0,2,0,0,0,0,0.000002,0,14,0,0.000232,0,12,0,0.078927
8_4,,,1,0.000241,0.327159,0.029003,1,1,2,1,1,1,1360,0.000032,0,14,0,0.000147,0,1044,0,0.04971
3_163,,,1,0.000241,0.3274,0.026679,1,0,1,0,0,0,0,0,0,14,0,0.000238,0,1043,0,0.02074
8_5,,,0,0,0,0,0,2,2,1,1,1,0,0,0.000075,91,0,0.000113,0,2094,0,0
2_216,,,5,0.001203,0.328843,0.023122,5,0,5,0,0,0,0,0.000013,0,91,0,0.000455,0,389,0,0.030467
5_24,,,2,0.000481,0.000481,0.000481,2,0,2,0,0,0,0,0.000563,0,91,0,0.000164,0,2093,0,0.006105
3_165,,,1,0.000241,0.000481,0.000321,1,0,1,0,0,0,0,0,0,3,0,0.000137,0,1604,0,0.00604
8_67,,,2,0.000481,0.326918,0.025098,2,4,6,22,0.095194,0.104589,36370.832179,0.000008,0.000224,10,0.133333,0.000194,0,1081,0.066667,0.076575
8_68,,,2,0.000481,0.327159,0.025114,2,0,2,0,0,0,0,0.000008,0,3,0,0.000194,0,475,0,0.076575
54_45,,,3,0.000722,0.001203,0.000859,3,0,3,0,0,0,0,0.000004,0,3,0,0.00018,0,1603,0,0.017138
3_141,,,1,0.000241,0.000481,0.000321,1,0,1,0,0,0,0,0.000114,0,3,0,0.000125,0,1600,0,0.00604
9_14,,,3,0.000722,0.327159,0.025097,3,0,3,0,0,0,0,0.000134,0,3,0.666667,0.000199,0,474,0.333333,0.082614
9_15,,,3,0.000722,0.327159,0.025097,3,0,3,0,0,0,0,0.000134,0,3,0.666667,0.000199,0,473,0.333333,0.082614
8_14,,,0,0,0,0,0,3,3,18,0.105965,0.120129,0,0,0.000165,36,0,0.000113,0,2096,0,0
36_69,,,2,0.000481,0.000481,0.000481,2,2,4,22,0.093846,0.10962,1602.147619,0.001083,0.000135,36,0,0.000157,0,2095,0,0.006105
8_16,,,0,0,0,0,0,3,3,1,1,1,0,0,0,32,0,0.000113,0,2098,0,0
3_155,,,1,0.000241,0.000241,0.000241,1,0,1,0,0,0,0,0,0,32,0,0.000145,0,2097,0,0.003053
8_17,,,0,0,0,0,0,3,3,2,0.714286,0.8,0,0,0,32,0.333333,0.000113,0,2100,0.166667,0
2_249,,,1,0.000241,0.000241,0.000241,1,0,1,0,0,0,0,0,0,32,0,0.000145,0,2099,0,0.003053
8_19,,,2,0.000481,0.000481,0.000481,2,2,4,22,0.084175,0.09178,312.617857,0.000055,0.000099,10,0.333333,0.000146,0,2102,0.166667,0.009092
17_8,,,1,0.000241,0.000722,0.000433,1,0,1,0,0,0,0,0.000013,0,10,0,0.000175,0,2101,0,0.010459
8_22,,,0,0,0,0,0,2,2,23,0.082488,0.094263,0,0,0.000007,26,1,0.000113,0,2103,0.5,0
50_16,,,1,0.000241,0.326918,0.0272,1,2,3,21,0.091344,0.104102,23596.064646,0.000041,0.000026,32,0,0.000195,0,1081,0,0.016606
8_28,,,0,0,0,0,0,5,5,8,0.187234,0.268101,0,0,0.00001,22,0.1,0.000113,0,2105,0.05,0
64_15,,,2,0.000481,0.32764,0.025312,3,2,5,7,0.209424,0.262024,169.733333,0.000003,0.000016,22,0.1,0.000204,0,1073,0.05,0.023428
63_9,,,5,0.001203,0.009863,0.001751,5,0,5,0,0,0,0,0.000066,0,22,0.1,0.00033,0,1146,0.05,0.062579
64_14,,,1,0.000241,0.000241,0.000241,1,1,2,1,1,1,0,0.000001,0.000009,22,1,0.000132,0,2104,0.5,0.003053
8_30,,,3,0.000722,0.326918,0.030814,3,5,8,22,0.085987,0.094099,30464.401706,0.000029,0.00001,33,0.071429,0.000185,0,1081,0.035714,0.040178
17_76,,,4,0.000962,0.327159,0.032931,4,0,4,0,0,0,0,0.000029,0,33,0.333333,0.000273,0,36,0.166667,0.090798
36_1,,,2,0.000481,0.327159,0.031047,2,0,2,0,0,0,0,0.000023,0,33,0,0.000164,0,636,0,0.11085
36_2,,,2,0.000481,0.327159,0.031047,2,0,2,0,0,0,0,0.000023,0,33,0,0.000164,0,635,0,0.11085
52_30,,,2,0.000481,0.3274,0.028239,2,0,2,0,0,0,0,0.000001,0,33,0,0.000192,0,37,0,0.023582
25_6,,,4,0.000962,0.326918,0.034593,4,3,7,28,0.057587,0.064188,10652.91039,0.000311,0.010324,36,0,0.000393,0,1081,0,0.114881
29_53,,,4,0.000962,0.326918,0.037667,4,1,5,22,0.084091,0.091023,26825.05653,0.000637,0.000098,25,0.166667,0.000634,0,1081,0.083333,0.330825
38_16,,,4,0.000962,0.326918,0.038456,4,1,5,22,0.084091,0.091023,4872.584524,0.000637,0.000098,25,0.333333,0.000662,0,1081,0.166667,0.322946
70_1,,,4,0.000962,0.326918,0.038459,4,2,6,21,0.088189,0.096301,21821.783608,0.000629,0.000104,25,0.2,0.000581,0,1081,0.1,0.292713
70_2,,,3,0.000722,0.327159,0.037171,3,0,3,0,0,0,0,0.000081,0,25,0,0.000561,0,58,0,0.227735
70_3,,,2,0.000481,0.327159,0.035518,2,0,2,0,0,0,0,0.000096,0,14,0,0.000488,0,57,0,0.202116
8_33,,,3,0.000722,0.326918,0.03036,3,5,8,21,0.092722,0.109826,58428.92127,0.000013,0.00022,25,0,0.000449,0,1081,0,0.084487
3_166,,,1,0.000241,0.327159,0.023683,1,0,1,0,0,0,0,0.000041,0,50,0,0.000137,0,849,0,0.011401
3_167,,,1,0.000241,0.327159,0.023683,1,0,1,0,0,0,0,0.000041,0,50,0,0.000137,0,848,0,0.011401
10_28,,,3,0.000722,0.326918,0.028223,3,8,11,23,0.082648,0.100856,24944.728463,0.000301,0.001658,50,0.355556,0.000208,0,1081,0.188889,0.112671
24_43,,,2,0.000481,0.3274,0.023736,2,0,2,0,0,0,0,0.000042,0,71,0,0.00024,0,847,0,0.017441
30_14,,,5,0.001203,0.32764,0.028398,5,0,5,0,0,0,0,0.000525,0,50,0.5,0.000307,0,441,0.3,0.174888
30_43,,,4,0.000962,0.327159,0.028262,4,0,4,0,0,0,0,0.000516,0,50,0.833333,0.000231,0,440,0.5,0.158456
8_39,,,0,0,0,0,0,5,5,19,0.108743,0.127238,0,0,0.000032,6,0.2,0.000113,0,2106,0.15,0
9_11,,,2,0.000481,0.326918,0.02711,2,1,3,23,0.08702,0.096438,0,0.00001,0.000009,6,1,0.000228,0,1081,0.5,0.156965
3_161,,,1,0.000241,0.328362,0.023161,1,0,1,0,0,0,0,0,0,36,0,0.000193,0,1049,0,0.019458
8_48,,,0,0,0,0,0,5,5,23,0.087141,0.101048,0,0,0.000276,75,0.2,0.000113,0,2108,0.2,0
59_16,,,1,0.000241,0.000241,0.000241,1,0,1,0,0,0,0,0.000036,0,75,0,0.000132,0,2107,0,0.003053
8_53,,,0,0,0,0,0,1,1,25,0.075107,0.082798,0,0,0.000005,22,0,0.000113,0,2109,0,0
8_59,,,0,0,0,0,0,4,4,5,0.451613,0.579762,0,0,0.000482,9,0,0.000113,0,2111,0,0
24_57,,,1,0.000241,0.000241,0.000241,1,0,1,0,0,0,0,0.000063,0,9,0,0.000137,0,2110,0,0.003053
29_4,,,2,0.000481,0.3274,0.023681,2,0,2,0,0,0,0,0.000065,0,20,0,0.000274,0,282,0,0.032795
8_61,,,0,0,0,0,0,1,1,1,1,1,0,0,0.000002,4,0,0.000113,0,2112,0,0
14_36,,,2,0.000481,0.327159,0.023351,2,1,3,1,1,1,1,0.000033,0.000201,10,0.333333,0.000186,0,477,0.166667,0.03422
8_72,,,0,0,0,0,0,4,4,4,0.367089,0.442529,0,0,0.000633,36,0,0.000113,0,2114,0,0
9_100,,,3,0.000722,0.327881,0.024835,3,3,6,5,0.313253,0.394872,2731,0.000168,0.00062,36,0.166667,0.000282,0,1051,0.083333,0.056364
9_117,,,2,0.000481,0.000481,0.000481,2,0,2,0,0,0,0,0.000084,0,36,0,0.000184,0,2113,0,0.006105
9_2,,,1,0.000241,0.327159,0.027145,1,1,2,1,1,1,1360,0.000006,0,6,0,0.000209,0,490,0,0.153912
9_4,,,1,0.000241,0.3274,0.025101,1,0,1,0,0,0,0,0,0,6,0,0.00029,0,489,0,0.049298
9_73,,,3,0.000722,0.326918,0.027939,3,3,6,23,0.087028,0.097013,15533.356746,0.000008,0.000013,6,0.2,0.000388,0,1081,0.1,0.183232
9_7,,,0,0,0,0,0,1,1,1,1,1,0,0,0.000003,6,0,0.000113,0,2115,0,0
9_8,,,0,0,0,0,0,1,1,1,1,1,0,0,0,34,0,0.000113,12,2117,0,0
9_10,,,1,0.000241,0.000241,0.000241,1,0,1,0,0,0,0,0,0,34,0,0.000208,12,2116,0,0.003053
9_13,,,0,0,0,0,0,3,3,20,0.08706,0.096424,0,0,0.000011,33,0.333333,0.000113,0,2118,0.166667,0
9_16,,,1,0.000241,0.000481,0.000321,1,5,6,20,0.100104,0.111912,1160.916667,0.000013,0.000016,3,0.266667,0.00013,0,1506,0.166667,0.00604
17_79,,,5,0.001203,0.327881,0.028416,5,0,5,0,0,0,0,0,0,11,0.1,0.000626,0,450,0.05,0.073213
9_19,,,0,0,0,0,0,2,2,28,0.057545,0.062884,0,0,0,48,0,0.000113,0,2121,0,0
23_66,,,1,0.000241,0.000241,0.000241,1,1,2,27,0.060988,0.066785,1740,0,0.000022,48,0,0.000161,0,2120,0,0.003053
23_67,,,1,0.000241,0.000241,0.000241,1,0,1,0,0,0,0,0,0,48,0,0.000161,0,2119,0,0.003053
9_23,,,0,0,0,0,0,1,1,27,0.063563,0.069005,0,0,0.000001,33,0,0.000113,0,2122,0,0
9_32,,,0,0,0,0,0,1,1,8,0.179487,0.221344,0,0,0,53,0,0.000113,0,2123,0,0
57_20,,,2,0.000481,0.002406,0.000708,2,3,5,7,0.213542,0.280023,288.166667,0,0.000002,53,0,0.000283,0,1753,0,0.020587
9_34,,,0,0,0,0,0,2,2,23,0.066895,0.072893,0,0,0.000011,91,0,0.000113,0,2124,0,0
9_35,,,0,0,0,0,0,4,4,2,0.75,0.833333,0,0,0.000026,91,0,0.000113,0,2126,0,0
44_48,,,4,0.000962,0.32764,0.026742,4,2,6,1,1,1,2724,0.000017,0.000002,91,0,0.000176,0,128,0,0.060274
44_49,,,5,0.001203,0.328121,0.026816,5,0,5,0,0,0,0,0.000017,0,91,0,0.000205,0,117,0,0.074222
111_5,,,1,0.000241,0.000241,0.000241,1,0,1,0,0,0,0,0.000003,0,91,0,0.000137,0,2125,0,0.003053
9_37,,,1,0.000241,0.327159,0.029316,1,1,2,1,1,1,1360,0.00003,0,6,0,0.00019,0,471,0,0.100072
9_3,,,1,0.000241,0.3274,0.026943,1,0,1,0,0,0,0,0,0,6,0,0.000274,0,470,0,0.033924
9_39,,,0,0,0,0,0,2,2,3,0.5,0.595238,0,0,0.000021,91,1,0.000113,0,2127,0.5,0
9_120,,,2,0.000481,0.327881,0.024713,2,1,3,1,1,1,1363,0.000003,0,91,0.333333,0.000226,0,387,0.166667,0.027399
9_122,,,3,0.000722,0.32764,0.026686,3,3,6,2,0.666667,0.75,8158,0.00016,0,91,0.1,0.000233,0,390,0.05,0.05129
9_41,,,1,0.000241,0.32764,0.024678,1,3,4,3,0.6,0.722222,2715,0,0.000023,91,0,0.000179,0,390,0,0.024346
9_91,,,2,0.000481,0.327881,0.02305,2,0,2,0,0,0,0,0.000003,0,91,0,0.000217,0,388,0,0.025705
24_62,,,1,0.000241,0.000481,0.000321,1,0,1,0,0,0,0,0,0,73,0,0.000225,0,1738,0,0.00604
9_47,,,0,0,0,0,0,5,5,26,0.065074,0.074385,0,0,0.000067,26,0,0.000113,0,2131,0,0
4_66,,,1,0.000241,0.000241,0.000241,1,0,1,0,0,0,0,0.000009,0,26,0,0.000132,0,2130,0,0.003053
4_67,,,1,0.000241,0.000241,0.000241,1,0,1,0,0,0,0,0.000009,0,26,0,0.000132,0,2129,0,0.003053
4_68,,,1,0.000241,0.000241,0.000241,1,0,1,0,0,0,0,0.000009,0,26,0,0.000132,0,2128,0,0.003053
20_131,,,3,0.000722,0.326918,0.036094,3,3,6,20,0.116963,0.131871,378082.177745,0.000021,0,32,0,0.000553,0,1081,0,0.220884
9_60,,,1,0.000241,0.328121,0.024863,1,1,2,1,1,1,1364,0.000005,0,36,0,0.000156,0,1048,0,0.036054
37_39,,,1,0.000241,0.328362,0.023144,1,0,1,0,0,0,0,0,0,36,0,0.000245,0,1047,0,0.016471
9_64,,,0,0,0,0,0,3,3,1,1,1,0,0,0.000001,11,0,0.000113,0,2134,0,0
47_29,,,1,0.000241,0.000241,0.000241,1,0,1,0,0,0,0,0,0,11,0,0.000145,0,2133,0,0.003053
58_8,,,1,0.000241,0.000241,0.000241,1,0,1,0,0,0,0,0,0,11,0,0.000145,0,2132,0,0.003053
9_70,,,0,0,0,0,0,1,1,1,1,1,0,0,0.000003,39,0,0.000113,0,2135,0,0
53_53,,,4,0.000962,0.003608,0.00123,4,0,4,0,0,0,0,0.000026,0,39,0,0.000402,0,1249,0,0.033307
9_71,,,1,0.000241,0.000241,0.000241,1,1,2,1,1,1,1,0,0,41,0,0.000208,13,2137,0,0.003053
3_104,,,2,0.000481,0.000722,0.000541,2,0,2,0,0,0,0,0,0,41,0,0.000386,13,2136,0,0.009092
9_75,,,0,0,0,0,0,1,1,1,1,1,0,0,0.000021,3,0,0.000113,0,2138,0,0
63_6,,,1,0.000241,0.32764,0.028011,1,0,1,0,0,0,0,0,0,36,0,0.00035,0,951,0,0.017233
9_81,,,0,0,0,0,0,8,8,4,0.5,0.652778,0,0,0.00006,91,0,0.000113,0,2142,0,0
4_56,,,2,0.000481,0.3274,0.028509,2,0,2,0,0,0,0,0.000053,0,91,0,0.000133,0,996,0,0.037228
22_19,,,2,0.000481,0.328121,0.024794,2,0,2,0,0,0,0,0.000008,0,91,0,0.000199,0,127,0,0.032829
22_20,,,2,0.000481,0.328121,0.024794,2,0,2,0,0,0,0,0.000008,0,91,0,0.000199,0,126,0,0.032829
22_21,,,2,0.000481,0.3274,0.025524,2,0,2,0,0,0,0,0.000015,0,91,0,0.000131,0,1030,0,0.03178
22_22,,,3,0.000722,0.000722,0.000722,3,1,4,1,1,1,2,0.000009,0,91,0,0.000842,0,2141,0,0.017227
66_6,,,5,0.001203,0.328121,0.022792,5,2,7,3,0.529412,0.592593,1956.814286,0.000129,0.001005,21,0.066667,0.000829,0,702,0.033333,0.0792
70_15,,,2,0.000481,0.000962,0.00055,2,0,2,0,0,0,0,0.00023,0,91,0,0.000132,0,2140,0,0.010524
70_16,,,1,0.000241,0.000241,0.000241,1,0,1,0,0,0,0,0.000008,0,91,0,0.000125,0,2139,0,0.003053
9_82,,,0,0,0,0,0,1,1,4,0.375,0.430556,0,0,0.000005,91,0,0.000113,0,2143,0,0
43_77,,,5,0.001203,0.330046,0.03314,5,4,9,3,0.55,0.651515,6595.4329,0.000035,0.000006,91,0.238095,0.000431,0,687,0.142857,0.269629
9_83,,,1,0.000241,0.000241,0.000241,1,2,3,27,0.064943,0.073369,1740,0,0.000032,50,0,0.000326,0,2144,0,0.008045
48_15,,,1,0.000241,0.000241,0.000241,1,1,2,28,0.060985,0.067202,0,0.000004,0,50,0,0.000251,0,2144,0,0.008045
9_87,,,0,0,0,0,0,4,4,2,0.833333,0.9,0,0,0.000028,81,0,0.000113,0,2145,0,0
9_93,,,0,0,0,0,0,1,1,1,1,1,0,0,0,35,0,0.000113,14,2147,0,0
9_1,,,1,0.000241,0.000241,0.000241,1,0,1,0,0,0,0,0,0,35,0,0.000208,14,2146,0,0.003053
9_97,,,1,0.000241,0.326918,0.028498,1,1,2,22,0.084705,0.095295,0,0.001442,0.000237,3,0,0.000148,0,1081,0,0.119086
62_3,,,1,0.000241,0.328121,0.023119,1,0,1,0,0,0,0,0.00008,0,36,0,0.000193,0,1046,0,0.027454
11_86,,,1,0.000241,0.329083,0.020767,1,1,2,1,1,1,24,0.000005,0,9,0,0.00015,0,1061,0,0.014038
9_105,,,1,0.000241,0.3274,0.03183,1,3,4,1,1,1,2876.783333,0,0.000256,22,0,0.000321,0,67,0,0.031569
100_10,,,1,0.000241,0.32764,0.029051,1,0,1,0,0,0,0,0.000033,0,22,0,0.000204,0,64,0,0.014152
9_106,,,0,0,0,0,0,2,2,2,0.666667,0.75,0,0,0.000011,36,0,0.000113,0,2151,0,0
9_118,,,1,0.000241,0.000241,0.000241,1,2,3,1,1,1,2,0.000001,0,36,0,0.000161,0,2150,0,0.003053
9_108,,,0,0,0,0,0,1,1,1,1,1,0,0,0.000186,9,0,0.000113,0,2152,0,0
4_87,,,1,0.000241,0.000962,0.000481,1,0,1,0,0,0,0,0,0,18,0,0.00021,0,1516,0,0.010459
4_122,,,1,0.000241,0.000962,0.000481,1,0,1,0,0,0,0,0,0,18,0,0.00021,0,1515,0,0.010459
9_113,,,4,0.000962,0.328602,0.029772,4,1,5,4,0.380952,0.447917,2315.678571,0.000014,0.000003,30,0.166667,0.001208,0,632,0.083333,0.191285
9_115,,,0,0,0,0,0,1,1,1,1,1,0,0,0.000002,26,0,0.000113,0,2153,0,0
9_95,,,1,0.000241,0.000481,0.000321,1,0,1,0,0,0,0,0,0,36,0,0.000181,0,2149,0,0.00604
9_96,,,2,0.000481,0.000722,0.000541,2,0,2,0,0,0,0,0,0,36,0,0.000205,0,2148,0,0.009092
18_30,,,2,0.000481,0.328362,0.023046,2,0,2,0,0,0,0,0,0,91,0,0.000401,0,386,0,0.019303
42_16,,,1,0.000241,0.327881,0.024711,1,0,1,0,0,0,0,0,0,91,0,0.000179,0,385,0,0.024346
9_127,,,1,0.000241,0.000241,0.000241,1,6,7,26,0.081645,0.095301,167.333333,0.000005,0.000007,50,0.142857,0.000161,0,2159,0.071429,0.003053
70_36,,,1,0.000241,0.000481,0.000321,1,3,4,1,1,1,0,0.000001,0,50,0.5,0.000135,0,2158,0.25,0.00604
70_37,,,1,0.000241,0.000481,0.000321,1,0,1,0,0,0,0,0.000001,0,50,0,0.000135,0,2157,0,0.00604
74_49,,,2,0.000481,0.000722,0.000541,2,0,2,0,0,0,0,0.000001,0,50,1,0.000174,0,2156,0.5,0.013511
74_50,,,2,0.000481,0.000722,0.000541,2,0,2,0,0,0,0,0.000001,0,50,1,0.000174,0,2155,0.5,0.013511
74_51,,,2,0.000481,0.000722,0.000541,2,0,2,0,0,0,0,0.000001,0,50,1,0.000174,0,2154,0.5,0.013511
26_215,,,2,0.000481,0.327159,0.030398,2,0,2,0,0,0,0,0.000252,0,32,1,0.0002,0,580,0.5,0.055364
26_216,,,1,0.000241,0.327159,0.028333,1,0,1,0,0,0,0,0.000084,0,32,0,0.000154,0,579,0,0.030426
26_217,,,3,0.000722,0.327159,0.031,3,0,3,0,0,0,0,0.001129,0,21,0.333333,0.000228,0,578,0.166667,0.100242
9_129,,,0,0,0,0,0,2,2,19,0.119435,0.133757,0,0,0.000038,50,0,0.000113,0,2160,0,0
7_63,,,1,0.000241,0.32764,0.024669,1,0,1,0,0,0,0,0.000004,0,3,0,0.000169,0,576,0,0.042848
18_2,,,2,0.000481,0.32764,0.030661,2,0,2,0,0,0,0,0.000045,0,3,0,0.000196,0,575,0,0.106622
18_3,,,3,0.000722,0.32764,0.030744,3,0,3,0,0,0,0,0.000046,0,20,0,0.000219,0,574,0,0.112662
10_3,,,0,0,0,0,0,9,9,22,0.088575,0.109215,0,0,0.019166,5,0.111111,0.000113,0,2165,0.097222,0
23_86,,,1,0.000241,0.000241,0.000241,1,0,1,0,0,0,0,0.002489,0,5,0,0.000123,0,2164,0,0.003053
23_87,,,1,0.000241,0.000241,0.000241,1,0,1,0,0,0,0,0.002489,0,5,0,0.000123,0,2163,0,0.003053
34_3,,,4,0.000962,0.000962,0.000962,4,2,6,2,0.75,0.833333,6,0.002875,0.000022,5,0.166667,0.000488,0,2162,0.166667,0.05705
43_87,,,3,0.000722,0.003608,0.001021,3,0,3,0,0,0,0,0.002773,0,11,0,0.000186,0,2161,0,0.020724
10_4,,,0,0,0,0,0,7,7,21,0.090738,0.105983,0,0,0.000073,91,0,0.000113,0,2166,0,0
30_27,,,13,0.003127,0.331008,0.034936,13,1,14,1,1,1,451.866667,0.000404,0.000001,102,0.032967,0.001278,0,91,0.016484,0.193108
38_57,,,3,0.000722,0.327159,0.025508,3,0,3,0,0,0,0,0.000032,0,91,0,0.000164,0,1022,0,0.047676
38_58,,,4,0.000962,0.33197,0.031103,4,0,4,0,0,0,0,0.000033,0,91,0,0.00054,0,434,0,0.106079
55_43,,,3,0.000722,0.327159,0.02667,3,0,3,0,0,0,0,0.000022,0,91,0,0.000142,0,112,0,0.057221
55_44,,,5,0.001203,0.326918,0.02944,5,4,9,20,0.099388,0.117151,102196.621617,0.000027,0.000001,91,0.142857,0.000286,0,1081,0.071429,0.130697
56_42,,,3,0.000722,0.327159,0.02667,3,0,3,0,0,0,0,0.000022,0,91,0,0.000142,0,110,0,0.057221
56_43,,,4,0.000962,0.327159,0.026899,4,6,10,1,1,1,8160,0.000023,0,91,0,0.000182,0,109,0,0.081107
23_115,,,5,0.001203,0.32764,0.029576,5,1,6,1,1,1,1362,0.000265,0.000004,102,0,0.000269,0,764,0,0.126081
23_116,,,4,0.000962,0.326918,0.029415,4,3,7,22,0.089294,0.10269,46632.980525,0.000258,0.00029,102,0.047619,0.000249,0,1081,0.02381,0.113043
38_27,,,5,0.001203,0.3274,0.029476,5,0,5,0,0,0,0,0.000265,0,102,0,0.000297,0,724,0,0.116096
10_6,,,1,0.000241,0.326918,0.026785,1,7,8,19,0.108674,0.127236,20432.980556,0.000007,0.000144,102,0.178571,0.000126,0,1081,0.089286,0.025734
10_10,,,3,0.000722,0.326918,0.023037,3,8,11,23,0.083485,0.095534,32994.663095,0,0.000048,91,0.088889,0.000402,0,1081,0.055556,0.058275
13_23,,,3,0.000722,0.327159,0.021557,3,0,3,0,0,0,0,0.000007,0,91,0.666667,0.000211,0,600,0.333333,0.04952
13_24,,,3,0.000722,0.327159,0.021557,3,0,3,0,0,0,0,0.000007,0,91,0.666667,0.000211,0,599,0.333333,0.04952
33_44,,,2,0.000481,0.326918,0.021523,2,2,4,24,0.077059,0.085195,1738,0.000006,0.000001,91,1,0.00045,0,1081,0.5,0.051972
36_58,,,2,0.000481,0.326918,0.021523,2,1,3,25,0.071549,0.077454,0,0.000006,0.000001,91,1,0.000347,0,1081,1,0.051972
56_25,,,4,0.000962,0.327159,0.02156,4,0,4,0,0,0,0,0.000007,0,91,0.166667,0.000288,0,591,0.083333,0.056575
56_26,,,4,0.000962,0.326918,0.021531,4,2,6,25,0.071649,0.079321,10778.625,0.000007,0,91,0.3,0.000288,0,1081,0.15,0.056575
